Number,Start date,Start station,Start station number,End date,End station,End station number,Bike number,Bike model,Total duration,Total duration (ms),duration_min,trip_category
152976046,2025-10-13 17:22:00,"London Fields, Hackney Central",200025,2025-10-13 17:22:00,"London Fields, Hackney Central",200025,52409,CLASSIC,8s,8077,0.13461666666666666,Invalid(<1 mins)
152975971,2025-10-13 17:21:00,"Westferry Circus, Canary Wharf",300228,2025-10-13 17:21:00,"Westferry Circus, Canary Wharf",300228,56248,CLASSIC,7s,7311,0.12185,Invalid(<1 mins)
152975961,2025-10-13 17:21:00,"Crosswall, Tower",991,2025-10-13 17:21:00,"Jewry Street, Aldgate",1045,51440,CLASSIC,49s,49563,0.82605,Invalid(<1 mins)
152975892,2025-10-13 17:19:00,"Alma Road, Wandsworth",300046,2025-10-13 17:20:00,"Alma Road, Wandsworth",300046,62230,PBSC_EBIKE,46s,46878,0.7813,Invalid(<1 mins)
152975838,2025-10-13 17:18:00,"Moor Street, Soho",3504,2025-10-13 17:18:00,"Moor Street, Soho",3504,59175,CLASSIC,9s,9295,0.15491666666666667,Invalid(<1 mins)
152975865,2025-10-13 17:19:00,"Little Argyll Street, West End",995,2025-10-13 17:19:00,"Little Argyll Street, West End",995,50504,CLASSIC,50s,50155,0.8359166666666666,Invalid(<1 mins)
152975808,2025-10-13 17:17:00,"South Parade, Chelsea",22182,2025-10-13 17:18:00,"South Parade, Chelsea",22182,30424,CLASSIC,53s,53823,0.89705,Invalid(<1 mins)
152975579,2025-10-13 17:14:00,"Calshot Street , King's Cross",1066,2025-10-13 17:14:00,"Calshot Street , King's Cross",1066,20383,CLASSIC,29s,29206,0.4867666666666667,Invalid(<1 mins)
152975376,2025-10-13 17:11:00,"Old Quebec Street, Marylebone",1085,2025-10-13 17:11:00,"Old Quebec Street, Marylebone",1085,55156,CLASSIC,34s,34459,0.5743166666666667,Invalid(<1 mins)
152975378,2025-10-13 17:11:00,"Stamford Street, South Bank",962,2025-10-13 17:11:00,"Stamford Street, South Bank",962,52927,CLASSIC,8s,8182,0.13636666666666666,Invalid(<1 mins)
152975398,2025-10-13 17:11:00,"Montpelier Street, Knightsbridge",1206,2025-10-13 17:11:00,"Montpelier Street, Knightsbridge",1206,53651,CLASSIC,4s,4593,0.07655,Invalid(<1 mins)
152975274,2025-10-13 17:09:00,"Chicheley Street, South Bank",200206,2025-10-13 17:09:00,"Chicheley Street, South Bank",200206,54836,CLASSIC,2s,2567,0.04278333333333333,Invalid(<1 mins)
152975144,2025-10-13 17:07:00,"Pritchard's Road, Bethnal Green",200083,2025-10-13 17:07:00,"Pritchard's Road, Bethnal Green",200083,53293,CLASSIC,20s,20876,0.3479333333333333,Invalid(<1 mins)
152975175,2025-10-13 17:07:00,"Waterloo Station 1, Waterloo",2696,2025-10-13 17:08:00,"Waterloo Station 1, Waterloo",2696,53987,CLASSIC,48s,48299,0.8049833333333334,Invalid(<1 mins)
152975118,2025-10-13 17:06:00,"Kingsway Southbound, Strand",200226,2025-10-13 17:07:00,"Kingsway Southbound, Strand",200226,55289,CLASSIC,15s,15334,0.25556666666666666,Invalid(<1 mins)
152975007,2025-10-13 17:05:00,"Dorset Square, Marylebone",1162,2025-10-13 17:05:00,"Dorset Square, Marylebone",1162,52698,CLASSIC,8s,8182,0.13636666666666666,Invalid(<1 mins)
152974921,2025-10-13 17:03:00,"Stepney Green Station, Stepney",200012,2025-10-13 17:03:00,"Stepney Green Station, Stepney",200012,54353,CLASSIC,36s,36513,0.60855,Invalid(<1 mins)
152974874,2025-10-13 17:02:00,"Montpelier Street, Knightsbridge",1206,2025-10-13 17:03:00,"Montpelier Street, Knightsbridge",1206,53651,CLASSIC,52s,52436,0.8739333333333333,Invalid(<1 mins)
152974736,2025-10-13 16:59:00,"Westferry Circus, Canary Wharf",300228,2025-10-13 16:59:00,"Westferry Circus, Canary Wharf",300228,56248,CLASSIC,7s,7858,0.13096666666666668,Invalid(<1 mins)
152974509,2025-10-13 16:53:00,"Bridge Avenue, Hammersmith",300082,2025-10-13 16:53:00,"Bridge Avenue, Hammersmith",300082,54218,CLASSIC,5s,5437,0.09061666666666666,Invalid(<1 mins)
152974375,2025-10-13 16:50:00,"Cloudesley Road, Angel",2586,2025-10-13 16:50:00,"Cloudesley Road, Angel",2586,40283,CLASSIC,3s,3075,0.05125,Invalid(<1 mins)
152974319,2025-10-13 16:48:00,"St Mary's Hospital, Paddington",3496,2025-10-13 16:48:00,"St Mary's Hospital, Paddington",3496,55807,CLASSIC,7s,7401,0.12335,Invalid(<1 mins)
152974137,2025-10-13 16:43:00,"Ravenscourt Park Station, Hammersmith",300037,2025-10-13 16:44:00,"Ravenscourt Park Station, Hammersmith",300037,64021,PBSC_EBIKE,19s,19560,0.326,Invalid(<1 mins)
152973956,2025-10-13 16:38:00,"Gower Place , Euston",969,2025-10-13 16:38:00,"Gower Place , Euston",969,62438,PBSC_EBIKE,3s,3156,0.0526,Invalid(<1 mins)
152973957,2025-10-13 16:38:00,"York Way, Kings Cross",300235,2025-10-13 16:38:00,"York Way, Kings Cross",300235,60269,PBSC_EBIKE,4s,4459,0.07431666666666667,Invalid(<1 mins)
152973845,2025-10-13 16:35:00,"Bedford Way, Bloomsbury",1156,2025-10-13 16:35:00,"Bedford Way, Bloomsbury",1156,64160,PBSC_EBIKE,5s,5409,0.09015,Invalid(<1 mins)
152973706,2025-10-13 16:30:00,"Furze Green, Bow",200011,2025-10-13 16:31:00,"Furze Green, Bow",200011,55505,CLASSIC,11s,11388,0.1898,Invalid(<1 mins)
152973707,2025-10-13 16:31:00,"Phillimore Gardens, Kensington",1018,2025-10-13 16:31:00,"Argyll Road, Kensington",3463,53610,CLASSIC,54s,54727,0.9121166666666667,Invalid(<1 mins)
152973669,2025-10-13 16:29:00,"Malet Street, Bloomsbury",980,2025-10-13 16:30:00,"Malet Street, Bloomsbury",980,56811,CLASSIC,39s,39550,0.6591666666666667,Invalid(<1 mins)
152973294,2025-10-13 16:17:00,"Palissy Street, Shoreditch",3502,2025-10-13 16:17:00,"Palissy Street, Shoreditch",3502,62189,PBSC_EBIKE,14s,14612,0.24353333333333332,Invalid(<1 mins)
152973235,2025-10-13 16:14:00,"Green Park Station, Mayfair",200096,2025-10-13 16:15:00,"Green Park Station, Mayfair",200096,63093,PBSC_EBIKE,23s,23952,0.3992,Invalid(<1 mins)
152973150,2025-10-13 16:12:00,"Hampstead Road, Euston",972,2025-10-13 16:12:00,"Hampstead Road, Euston",972,53161,CLASSIC,31s,31830,0.5305,Invalid(<1 mins)
152972997,2025-10-13 16:07:00,"Old Quebec Street, Marylebone",1085,2025-10-13 16:08:00,"Old Quebec Street, Marylebone",1085,53081,CLASSIC,49s,49379,0.8229833333333333,Invalid(<1 mins)
152972970,2025-10-13 16:06:00,"Pembridge Villas, Notting Hill",2589,2025-10-13 16:06:00,"Pembridge Villas, Notting Hill",2589,57651,CLASSIC,9s,9290,0.15483333333333332,Invalid(<1 mins)
152972896,2025-10-13 16:04:00,"Blackfriars Station, St. Paul's",200212,2025-10-13 16:04:00,"Blackfriars Station, St. Paul's",200212,53477,CLASSIC,10s,10752,0.1792,Invalid(<1 mins)
152972686,2025-10-13 15:56:00,"Black Lion Gate, Kensington Gardens",1157,2025-10-13 15:56:00,"Black Lion Gate, Kensington Gardens",1157,30665,CLASSIC,2s,2578,0.04296666666666667,Invalid(<1 mins)
152972478,2025-10-13 15:47:00,"Philpot Street, Whitechapel",200033,2025-10-13 15:47:00,"Philpot Street, Whitechapel",200033,58184,CLASSIC,34s,34841,0.5806833333333333,Invalid(<1 mins)
152972264,2025-10-13 15:37:00,"Bramham Gardens, Earl's Court",1183,2025-10-13 15:38:00,"Bramham Gardens, Earl's Court",1183,57457,CLASSIC,3s,3833,0.06388333333333333,Invalid(<1 mins)
152972117,2025-10-13 15:32:00,"Leonard Circus , Shoreditch",1020,2025-10-13 15:33:00,"Leonard Circus , Shoreditch",1020,58820,CLASSIC,24s,24224,0.40373333333333333,Invalid(<1 mins)
152971938,2025-10-13 15:25:00,"Blackfriars Station, St. Paul's",200212,2025-10-13 15:26:00,"Blackfriars Station, St. Paul's",200212,53477,CLASSIC,49s,49073,0.8178833333333333,Invalid(<1 mins)
152971606,2025-10-13 15:11:00,"Kennington Cross, Kennington",1093,2025-10-13 15:11:00,"Kennington Cross, Kennington",1093,58237,CLASSIC,7s,7606,0.12676666666666667,Invalid(<1 mins)
152971322,2025-10-13 14:56:00,"Southampton Place, Holborn",1123,2025-10-13 14:56:00,"Southampton Place, Holborn",1123,62783,PBSC_EBIKE,29s,29033,0.48388333333333333,Invalid(<1 mins)
152971223,2025-10-13 14:51:00,"Moor Street, Soho",3504,2025-10-13 14:52:00,"Moor Street, Soho",3504,59175,CLASSIC,50s,50382,0.8397,Invalid(<1 mins)
152970731,2025-10-13 14:27:00,"Exhibition Road Museums 1, South Kensington",22158,2025-10-13 14:28:00,"Exhibition Road Museums 1, South Kensington",22158,51238,CLASSIC,48s,48972,0.8162,Invalid(<1 mins)
152970036,2025-10-13 13:53:00,"Podium, Queen Elizabeth Olympic Park",300021,2025-10-13 13:53:00,"Podium, Queen Elizabeth Olympic Park",300021,56982,CLASSIC,2s,2604,0.0434,Invalid(<1 mins)
152970014,2025-10-13 13:52:00,"Argyll Road, Kensington",3463,2025-10-13 13:52:00,"Argyll Road, Kensington",3463,41861,CLASSIC,2s,2871,0.04785,Invalid(<1 mins)
152970003,2025-10-13 13:52:00,"Ranelagh Gardens, Fulham",300064,2025-10-13 13:52:00,"Ranelagh Gardens, Fulham",300064,62234,PBSC_EBIKE,20s,20041,0.3340166666666667,Invalid(<1 mins)
152969889,2025-10-13 13:46:00,"Notting Hill Gate Station, Notting Hill",1182,2025-10-13 13:46:00,"Notting Hill Gate Station, Notting Hill",1182,57730,CLASSIC,6s,6825,0.11375,Invalid(<1 mins)
152969660,2025-10-13 13:35:00,"Southerton Road, Hammersmith",200166,2025-10-13 13:36:00,"Southerton Road, Hammersmith",200166,24210,CLASSIC,24s,24435,0.40725,Invalid(<1 mins)
152969101,2025-10-13 13:08:00,"Battersea Power Station, Battersea Park",300221,2025-10-13 13:09:00,"Battersea Power Station, Battersea Park",300221,56255,CLASSIC,23s,23049,0.38415,Invalid(<1 mins)
152969026,2025-10-13 13:05:00,"Westbridge Road, Battersea",200210,2025-10-13 13:06:00,"Westbridge Road, Battersea",200210,57015,CLASSIC,41s,41322,0.6887,Invalid(<1 mins)
152968564,2025-10-13 12:42:00,"Flood Street, Chelsea",1218,2025-10-13 12:43:00,"Flood Street, Chelsea",1218,62816,PBSC_EBIKE,39s,39613,0.6602166666666667,Invalid(<1 mins)
152968523,2025-10-13 12:40:00,"Hatton Wall, Holborn",1008,2025-10-13 12:41:00,"Hatton Wall, Holborn",1008,56253,CLASSIC,29s,29425,0.49041666666666667,Invalid(<1 mins)
152968458,2025-10-13 12:37:00,"Serpentine Car Park, Hyde Park",1217,2025-10-13 12:38:00,"Serpentine Car Park, Hyde Park",1217,55200,CLASSIC,43s,43733,0.7288833333333333,Invalid(<1 mins)
152968394,2025-10-13 12:35:00,"London Zoo Car Park, The Regent's Park",1188,2025-10-13 12:35:00,"London Zoo Car Park, The Regent's Park",1188,56465,CLASSIC,16s,16251,0.27085,Invalid(<1 mins)
152968008,2025-10-13 12:16:00,"Exhibition Road, Knightsbridge",22179,2025-10-13 12:16:00,"Exhibition Road, Knightsbridge",22179,58749,CLASSIC,3s,3779,0.06298333333333334,Invalid(<1 mins)
152967632,2025-10-13 11:56:00,"Tate Modern, Bankside",300237,2025-10-13 11:56:00,"Tate Modern, Bankside",300237,54318,CLASSIC,8s,8558,0.14263333333333333,Invalid(<1 mins)
152967350,2025-10-13 11:41:00,"St. John's Wood Church, The Regent's Park",1091,2025-10-13 11:42:00,"St. John's Wood Church, The Regent's Park",1091,55124,CLASSIC,18s,18899,0.31498333333333334,Invalid(<1 mins)
152967276,2025-10-13 11:37:00,"Wren Street, Holborn",22169,2025-10-13 11:38:00,"Wren Street, Holborn",22169,51939,CLASSIC,41s,41160,0.686,Invalid(<1 mins)
152967199,2025-10-13 11:33:00,"Shepherd's Bush Road North, Shepherd's Bush",200209,2025-10-13 11:33:00,"Shepherd's Bush Road North, Shepherd's Bush",200209,51539,CLASSIC,37s,37535,0.6255833333333334,Invalid(<1 mins)
152967208,2025-10-13 11:33:00,"Addison Road, Holland Park",200218,2025-10-13 11:33:00,"Addison Road, Holland Park",200218,64134,PBSC_EBIKE,2s,2728,0.04546666666666667,Invalid(<1 mins)
152967160,2025-10-13 11:31:00,"Walworth Square, Walworth",300050,2025-10-13 11:31:00,"Walworth Square, Walworth",300050,51983,CLASSIC,5s,5992,0.09986666666666667,Invalid(<1 mins)
152967119,2025-10-13 11:29:00,"Hansard Mews, Holland Park",200154,2025-10-13 11:29:00,"Hansard Mews, Holland Park",200154,35656,CLASSIC,4s,4371,0.07285,Invalid(<1 mins)
152966940,2025-10-13 11:18:00,"Clarkson Street, Bethnal Green",200131,2025-10-13 11:18:00,"Clarkson Street, Bethnal Green",200131,52858,CLASSIC,5s,5067,0.08445,Invalid(<1 mins)
152966766,2025-10-13 11:07:00,"Archbishop's Park, Waterloo",300025,2025-10-13 11:08:00,"Archbishop's Park, Waterloo",300025,53147,CLASSIC,18s,18192,0.3032,Invalid(<1 mins)
152966756,2025-10-13 11:07:00,"Newby Place, Poplar",200146,2025-10-13 11:07:00,"Newby Place, Poplar",200146,55725,CLASSIC,49s,49471,0.8245166666666667,Invalid(<1 mins)
152966671,2025-10-13 11:01:00,"Fanshaw Street, Hoxton",3427,2025-10-13 11:02:00,"Fanshaw Street, Hoxton",3427,62552,PBSC_EBIKE,32s,32969,0.5494833333333333,Invalid(<1 mins)
152966401,2025-10-13 10:48:00,"Greenland Road, Camden Town",200026,2025-10-13 10:48:00,"Greenland Road, Camden Town",200026,57518,CLASSIC,46s,46934,0.7822333333333333,Invalid(<1 mins)
152966328,2025-10-13 10:44:00,"New North Road 2, Hoxton",2641,2025-10-13 10:44:00,"New North Road 2, Hoxton",2641,50509,CLASSIC,41s,41721,0.69535,Invalid(<1 mins)
152966251,2025-10-13 10:40:00,"Royal College Street, Camden Town",2686,2025-10-13 10:41:00,"Royal College Street, Camden Town",2686,51952,CLASSIC,45s,45980,0.7663333333333333,Invalid(<1 mins)
152966076,2025-10-13 10:33:00,"Gloucester Avenue, Camden Town_OLD",2001454444,2025-10-13 10:33:00,"Gloucester Avenue, Camden Town_OLD",2001454444,53658,CLASSIC,3s,3682,0.06136666666666667,Invalid(<1 mins)
152966049,2025-10-13 10:31:00,"Crawford Street, Marylebone",1036,2025-10-13 10:32:00,"Crawford Street, Marylebone",1036,50889,CLASSIC,51s,51551,0.8591833333333333,Invalid(<1 mins)
152966053,2025-10-13 10:31:00,"Hammersmith Road, Hammersmith",200142,2025-10-13 10:31:00,"Hammersmith Road, Hammersmith",200142,41502,CLASSIC,23s,23960,0.3993333333333333,Invalid(<1 mins)
152966062,2025-10-13 10:32:00,"Percival Street, Finsbury",200051,2025-10-13 10:32:00,"Percival Street, Finsbury",200051,53948,CLASSIC,2s,2600,0.043333333333333335,Invalid(<1 mins)
152965978,2025-10-13 10:27:00,"Lancaster Gate , Bayswater",200017,2025-10-13 10:28:00,"Lancaster Gate , Bayswater",200017,52540,CLASSIC,25s,25092,0.4182,Invalid(<1 mins)
152965877,2025-10-13 10:22:00,"Worship Street, Shoreditch",997,2025-10-13 10:22:00,"Worship Street, Shoreditch",997,54226,CLASSIC,3s,3593,0.05988333333333333,Invalid(<1 mins)
152965805,2025-10-13 10:18:00,"Shepherd's Bush Road North, Shepherd's Bush",200209,2025-10-13 10:19:00,"Shepherd's Bush Road North, Shepherd's Bush",200209,42218,CLASSIC,45s,45927,0.76545,Invalid(<1 mins)
152965779,2025-10-13 10:17:00,"Kennington Lane Rail Bridge, Vauxhall",1190,2025-10-13 10:18:00,"Kennington Lane Rail Bridge, Vauxhall",1190,21351,CLASSIC,47s,47143,0.7857166666666666,Invalid(<1 mins)
152965435,2025-10-13 10:00:00,"Erin Close, Walham Green",200184,2025-10-13 10:00:00,"Erin Close, Walham Green",200184,41648,CLASSIC,2s,2678,0.04463333333333333,Invalid(<1 mins)
152965394,2025-10-13 09:58:00,"Tower Wharf, Bermondsey",2667,2025-10-13 09:59:00,"Tower Wharf, Bermondsey",2667,59346,CLASSIC,24s,24671,0.41118333333333335,Invalid(<1 mins)
152965192,2025-10-13 09:50:00,"Nevern Place, Earl's Court",1210,2025-10-13 09:50:00,"Nevern Place, Earl's Court",1210,56406,CLASSIC,15s,15598,0.2599666666666667,Invalid(<1 mins)
152965114,2025-10-13 09:46:00,"Gas Holders, Battersea Park",300216,2025-10-13 09:46:00,"Gas Holders, Battersea Park",300216,62988,PBSC_EBIKE,7s,7951,0.13251666666666667,Invalid(<1 mins)
152965066,2025-10-13 09:45:00,"British Museum, Bloomsbury",981,2025-10-13 09:45:00,"British Museum, Bloomsbury",981,61109,PBSC_EBIKE,2s,2670,0.0445,Invalid(<1 mins)
152964963,2025-10-13 09:41:00,"Calshot Street , King's Cross",1066,2025-10-13 09:42:00,"Calshot Street , King's Cross",1066,54122,CLASSIC,37s,37741,0.6290166666666667,Invalid(<1 mins)
152964891,2025-10-13 09:40:00,"Watney Market, Stepney",200162,2025-10-13 09:40:00,"Watney Market, Stepney",200162,23747,CLASSIC,3s,3187,0.053116666666666666,Invalid(<1 mins)
152964825,2025-10-13 09:37:00,"Stanhope Gate, Mayfair",3506,2025-10-13 09:37:00,"Stanhope Gate, Mayfair",3506,52533,CLASSIC,2s,2550,0.0425,Invalid(<1 mins)
152964828,2025-10-13 09:37:00,"Dunston Road , Haggerston",300024,2025-10-13 09:38:00,"Dunston Road , Haggerston",300024,54348,CLASSIC,34s,34188,0.5698,Invalid(<1 mins)
152964714,2025-10-13 09:34:00,"Nevern Place, Earl's Court",1210,2025-10-13 09:34:00,"Nevern Place, Earl's Court",1210,56406,CLASSIC,52s,52308,0.8718,Invalid(<1 mins)
152964590,2025-10-13 09:30:00,"Marylebone Lane, Marylebone",1152,2025-10-13 09:30:00,"Marylebone Lane, Marylebone",1152,62093,PBSC_EBIKE,11s,11288,0.18813333333333335,Invalid(<1 mins)
152964581,2025-10-13 09:29:00,"Moor Street, Soho",3504,2025-10-13 09:30:00,"Moor Street, Soho",3504,59175,CLASSIC,19s,19600,0.32666666666666666,Invalid(<1 mins)
152964456,2025-10-13 09:25:00,"Beaumont Street, Marylebone",3482,2025-10-13 09:25:00,"Beaumont Street, Marylebone",3482,22443,CLASSIC,23s,23068,0.3844666666666667,Invalid(<1 mins)
152964151,2025-10-13 09:16:00,"Grant Road East, Clapham Junction",200120,2025-10-13 09:16:00,"Grant Road East, Clapham Junction",200120,57464,CLASSIC,12s,12481,0.20801666666666666,Invalid(<1 mins)
152963697,2025-10-13 09:04:00,"Sail Street, Vauxhall",200039,2025-10-13 09:05:00,"Sail Street, Vauxhall",200039,53414,CLASSIC,30s,30253,0.5042166666666666,Invalid(<1 mins)
152963655,2025-10-13 09:03:00,"Southwark Station 2, Southwark",22163,2025-10-13 09:04:00,"Southwark Station 2, Southwark",22163,50323,CLASSIC,36s,36904,0.6150666666666667,Invalid(<1 mins)
152963590,2025-10-13 09:02:00,"Jubilee Plaza, Canary Wharf",200163,2025-10-13 09:02:00,"Jubilee Plaza, Canary Wharf",200163,62030,PBSC_EBIKE,11s,11391,0.18985,Invalid(<1 mins)
152963617,2025-10-13 09:03:00,"Pennington Street, Wapping",200090,2025-10-13 09:03:00,"Pennington Street, Wapping",200090,53320,CLASSIC,36s,36884,0.6147333333333334,Invalid(<1 mins)
152963540,2025-10-13 09:01:00,"Great Tower Street, Monument",1080,2025-10-13 09:02:00,"Great Tower Street, Monument",1080,64107,PBSC_EBIKE,40s,40231,0.6705166666666666,Invalid(<1 mins)
152963426,2025-10-13 08:59:00,"Shoreditch High Street, Shoreditch",3445,2025-10-13 08:59:00,"Shoreditch High Street, Shoreditch",3445,22503,CLASSIC,3s,3475,0.057916666666666665,Invalid(<1 mins)
152963387,2025-10-13 08:58:00,"Silverthorne Road, Battersea",200179,2025-10-13 08:59:00,"Silverthorne Road, Battersea",200179,56702,CLASSIC,26s,26605,0.4434166666666667,Invalid(<1 mins)
152963392,2025-10-13 08:58:00,"Liverpool Road (N1 Centre), Angel",1081,2025-10-13 08:59:00,"Cloudesley Road, Angel",2586,21153,CLASSIC,57s,57381,0.95635,Invalid(<1 mins)
152963175,2025-10-13 08:55:00,"Old Montague Street, Whitechapel",200239,2025-10-13 08:56:00,"Old Montague Street, Whitechapel",200239,24368,CLASSIC,55s,55846,0.9307666666666666,Invalid(<1 mins)
152962968,2025-10-13 08:51:00,"Murray Grove , Hoxton",989,2025-10-13 08:52:00,"Murray Grove , Hoxton",989,30256,CLASSIC,26s,26923,0.44871666666666665,Invalid(<1 mins)
152962861,2025-10-13 08:50:00,"Greenland Road, Camden Town",200026,2025-10-13 08:50:00,"Greenland Road, Camden Town",200026,57518,CLASSIC,27s,27346,0.45576666666666665,Invalid(<1 mins)
152962870,2025-10-13 08:50:00,"Ilchester Place, Kensington",1115,2025-10-13 08:50:00,"Ilchester Place, Kensington",1115,55289,CLASSIC,26s,26533,0.44221666666666665,Invalid(<1 mins)
152962637,2025-10-13 08:47:00,"Finsbury Leisure Centre, St. Luke's",1049,2025-10-13 08:48:00,"Finsbury Leisure Centre, St. Luke's",1049,22223,CLASSIC,55s,55859,0.9309833333333334,Invalid(<1 mins)
152962675,2025-10-13 08:47:00,"Clapham South, Clapham South",300006,2025-10-13 08:47:00,"Clapham South, Clapham South",300006,58910,CLASSIC,8s,8691,0.14485,Invalid(<1 mins)
152962581,2025-10-13 08:46:00,"Cranmer Road, Stockwell",300247,2025-10-13 08:46:00,"Cranmer Road, Stockwell",300247,57837,CLASSIC,3s,3814,0.06356666666666666,Invalid(<1 mins)
152962196,2025-10-13 08:41:00,"Globe Town Market, Bethnal Green",200247,2025-10-13 08:41:00,"Globe Town Market, Bethnal Green",200247,30633,CLASSIC,3s,3025,0.050416666666666665,Invalid(<1 mins)
152961907,2025-10-13 08:37:00,"Triangle Car Park, Hyde Park",1088,2025-10-13 08:37:00,"Triangle Car Park, Hyde Park",1088,62544,PBSC_EBIKE,23s,23131,0.3855166666666667,Invalid(<1 mins)
152961771,2025-10-13 08:35:00,"St. Chad's Street, King's Cross",1013,2025-10-13 08:35:00,"St. Chad's Street, King's Cross",1013,58099,CLASSIC,13s,13449,0.22415,Invalid(<1 mins)
152961704,2025-10-13 08:34:00,"Waterloo Station 1, Waterloo",2696,2025-10-13 08:35:00,"Waterloo Station 1, Waterloo",2696,59353,CLASSIC,52s,52429,0.8738166666666667,Invalid(<1 mins)
152961717,2025-10-13 08:35:00,"Riverlight South, Nine Elms",300232,2025-10-13 08:35:00,"Riverlight South, Nine Elms",300232,41386,CLASSIC,41s,41382,0.6897,Invalid(<1 mins)
152961363,2025-10-13 08:30:00,"Wapping Lane, Wapping",200034,2025-10-13 08:31:00,"Wapping Lane, Wapping",200034,40860,CLASSIC,47s,47572,0.7928666666666667,Invalid(<1 mins)
152961315,2025-10-13 08:29:00,"Lollard Street, Vauxhall",998,2025-10-13 08:30:00,"Lollard Street, Vauxhall",998,41144,CLASSIC,22s,22137,0.36895,Invalid(<1 mins)
152961149,2025-10-13 08:27:00,"Lee Valley VeloPark, Queen Elizabeth Olympic Park",300029,2025-10-13 08:27:00,"Lee Valley VeloPark, Queen Elizabeth Olympic Park",300029,23407,CLASSIC,30s,30312,0.5052,Invalid(<1 mins)
152961180,2025-10-13 08:27:00,"Murray Grove , Hoxton",989,2025-10-13 08:27:00,"Murray Grove , Hoxton",989,30256,CLASSIC,21s,21276,0.3546,Invalid(<1 mins)
152961031,2025-10-13 08:25:00,"Waterloo Station 1, Waterloo",2696,2025-10-13 08:25:00,"Waterloo Station 1, Waterloo",2696,62821,PBSC_EBIKE,2s,2725,0.04541666666666667,Invalid(<1 mins)
152960946,2025-10-13 08:24:00,"Storey's Gate, Westminster",200202,2025-10-13 08:24:00,"Storey's Gate, Westminster",200202,30013,CLASSIC,20s,20794,0.3465666666666667,Invalid(<1 mins)
152960889,2025-10-13 08:23:00,"Margery Street, Clerkenwell",3468,2025-10-13 08:24:00,"Margery Street, Clerkenwell",3468,30262,CLASSIC,32s,32639,0.5439833333333334,Invalid(<1 mins)
152960915,2025-10-13 08:23:00,"Shadwell Station, Shadwell",200020,2025-10-13 08:24:00,"Shadwell Station, Shadwell",200020,62113,PBSC_EBIKE,42s,42249,0.70415,Invalid(<1 mins)
152960714,2025-10-13 08:20:00,"Westferry Circus, Canary Wharf",300228,2025-10-13 08:21:00,"Westferry Circus, Canary Wharf",300228,63398,PBSC_EBIKE,50s,50645,0.8440833333333333,Invalid(<1 mins)
152960644,2025-10-13 08:19:00,"London Street, Paddington",300079,2025-10-13 08:19:00,"London Street, Paddington",300079,57907,CLASSIC,18s,18208,0.30346666666666666,Invalid(<1 mins)
152960300,2025-10-13 08:13:00,"Crabtree Lane, Fulham",200221,2025-10-13 08:13:00,"Crabtree Lane, Fulham",200221,64128,PBSC_EBIKE,22s,22075,0.36791666666666667,Invalid(<1 mins)
152960319,2025-10-13 08:13:00,"Greenberry Street, St.John's Wood",200236,2025-10-13 08:13:00,"Greenberry Street, St.John's Wood",200236,50514,CLASSIC,2s,2822,0.04703333333333334,Invalid(<1 mins)
152960156,2025-10-13 08:10:00,"Christian Street, Whitechapel",22177,2025-10-13 08:10:00,"Christian Street, Whitechapel",22177,50979,CLASSIC,2s,2873,0.04788333333333333,Invalid(<1 mins)
152959893,2025-10-13 08:06:00,"Camley Street, Camden Town",22181,2025-10-13 08:06:00,"Camley Street, Camden Town",22181,50236,CLASSIC,9s,9833,0.16388333333333333,Invalid(<1 mins)
152959932,2025-10-13 08:06:00,"Ashley Crescent, Battersea",200169,2025-10-13 08:07:00,"Ashley Crescent, Battersea",200169,35546,CLASSIC,33s,33787,0.5631166666666667,Invalid(<1 mins)
152959943,2025-10-13 08:06:00,"Pont Street, Knightsbridge",1114,2025-10-13 08:07:00,"Pont Street, Knightsbridge",1114,53817,CLASSIC,15s,15777,0.26295,Invalid(<1 mins)
152959701,2025-10-13 08:02:00,"Waterloo Station 3, Waterloo",1072,2025-10-13 08:02:00,"Waterloo Station 1, Waterloo",2696,54232,CLASSIC,37s,37753,0.6292166666666666,Invalid(<1 mins)
152959684,2025-10-13 08:01:00,"Allington Street, Victoria",300242,2025-10-13 08:02:00,"Allington Street, Victoria",300242,60228,PBSC_EBIKE,35s,35690,0.5948333333333333,Invalid(<1 mins)
152959624,2025-10-13 08:00:00,"Belvedere Road 1, South Bank",1186,2025-10-13 08:01:00,"Belvedere Road 1, South Bank",1186,56320,CLASSIC,33s,33282,0.5547,Invalid(<1 mins)
152959550,2025-10-13 07:59:00,"Smith Square, Westminster",3480,2025-10-13 07:59:00,"Smith Square, Westminster",3480,64213,PBSC_EBIKE,4s,4681,0.07801666666666666,Invalid(<1 mins)
152959326,2025-10-13 07:54:00,"Wells Street, Fitzrovia",3495,2025-10-13 07:55:00,"Wells Street, Fitzrovia",3495,53564,CLASSIC,39s,39028,0.6504666666666666,Invalid(<1 mins)
152959079,2025-10-13 07:48:00,"St. John Street, Finsbury",992,2025-10-13 07:48:00,"St. John Street, Finsbury",992,63309,PBSC_EBIKE,35s,35721,0.59535,Invalid(<1 mins)
152959094,2025-10-13 07:48:00,"Flood Street, Chelsea",1218,2025-10-13 07:48:00,"Flood Street, Chelsea",1218,62816,PBSC_EBIKE,23s,23200,0.38666666666666666,Invalid(<1 mins)
