Number,Start date,Start station,Start station number,End date,End station,End station number,Bike number,Bike model,Total duration,Total duration (ms),duration_min,trip_category
152640542,2025-10-01 19:30:00,"Sidney Road, Stockwell",300229,2025-10-02 08:28:00,"Walnut Tree Walk, Vauxhall",1076,58283,CLASSIC,12h 58m 37s,46717983,778.63305,Anamoly (>300 mins)
152638610,2025-10-01 18:45:00,"Kennington Road, Vauxhall",1154,2025-10-02 16:43:00,"Saltoun Road, Brixton",300206,55628,CLASSIC,21h 58m 35s,79115122,1318.5853666666667,Anamoly (>300 mins)
152638485,2025-10-01 18:42:00,"Foley Street, Fitzrovia",3494,2025-10-02 08:17:00,"Beaumont Street, Marylebone",3482,54452,CLASSIC,13h 34m 56s,48896594,814.9432333333333,Anamoly (>300 mins)
152637029,2025-10-01 18:17:00,"Sidney Road, Stockwell",300229,2025-10-02 09:52:00,"Binfield Road, Stockwell",300015,54789,CLASSIC,15h 34m 56s,56096860,934.9476666666667,Anamoly (>300 mins)
152636287,2025-10-01 18:07:00,"Albert Gate, Hyde Park",1132,2025-10-02 10:41:00,"Exhibition Road, Knightsbridge",22179,41133,CLASSIC,16h 34m 37s,59677428,994.6238,Anamoly (>300 mins)
152635027,2025-10-01 17:48:00,"Dunston Road , Haggerston",300024,2025-10-03 10:13:00,"Holborn Circus, Holborn",982,58726,CLASSIC,1d 16h 25m 20s,145520022,2425.3337,Anamoly (>300 mins)
152633458,2025-10-01 17:24:00,"Panton Street, West End",3452,2025-10-02 10:09:00,"Bermondsey Station, Bermondsey",300253,30803,CLASSIC,16h 45m 27s,60327720,1005.462,Anamoly (>300 mins)
152632325,2025-10-01 17:06:00,"Beaumont Street, Marylebone",3482,2025-10-02 06:16:00,"Halford Road, West Kensington",300210,62161,PBSC_EBIKE,13h 10m 16s,47416575,790.27625,Anamoly (>300 mins)
152630297,2025-10-01 16:14:00,"Aldersgate Street, Barbican",1065,2025-10-02 13:13:00,"Falkirk Street, Hoxton",1047,50585,CLASSIC,20h 59m 49s,75589990,1259.8331666666666,Anamoly (>300 mins)
152627850,2025-10-01 14:31:00,"Somerset House, Strand",200068,2025-10-01 19:38:00,"Little Argyll Street, West End",995,62565,PBSC_EBIKE,5h 7m 14s,18434194,307.23656666666665,Anamoly (>300 mins)
152627436,2025-10-01 14:11:00,"Central House, Aldgate",3430,2025-10-01 19:39:00,"Central House, Aldgate",3430,54021,CLASSIC,5h 27m 38s,19658454,327.6409,Anamoly (>300 mins)
152625321,2025-10-01 12:43:00,"Kensington Olympia Station, Olympia",1214,2025-10-01 19:36:00,"Blackfriars Station, St. Paul's",200212,21296,CLASSIC,6h 52m 57s,24777363,412.95605,Anamoly (>300 mins)
152624063,2025-10-01 11:44:00,"Binfield Road, Stockwell",300015,2025-10-01 17:30:00,"Albert Square, Stockwell",300209,51369,CLASSIC,5h 46m 20s,20780183,346.33638333333334,Anamoly (>300 mins)
152622495,2025-10-01 10:25:00,"Notting Hill Gate Station, Notting Hill",1182,2025-10-01 15:44:00,"Notting Hill Gate Station, Notting Hill",1182,41747,CLASSIC,5h 19m 9s,19149099,319.15165,Anamoly (>300 mins)
152622481,2025-10-01 10:24:00,"Notting Hill Gate Station, Notting Hill",1182,2025-10-01 15:44:00,"Notting Hill Gate Station, Notting Hill",1182,54929,CLASSIC,5h 19m 38s,19178607,319.64345,Anamoly (>300 mins)
152622119,2025-10-01 10:08:00,"Kennington Lane Rail Bridge, Vauxhall",1190,2025-10-01 21:06:00,"Gas Holders, Battersea Park",300216,54076,CLASSIC,10h 58m 4s,39484550,658.0758333333333,Anamoly (>300 mins)
152621545,2025-10-01 09:43:00,"Hatton Wall, Holborn",1008,2025-10-01 23:38:00,"St. Martin's Street, West End",1158,53779,CLASSIC,13h 55m 5s,50105445,835.09075,Anamoly (>300 mins)
152620990,2025-10-01 09:27:00,"Wendon Street, Old Ford",300039,2025-10-01 15:09:00,"Gunmakers Lane, Old Ford",200014,50349,CLASSIC,5h 41m 24s,20484748,341.41246666666666,Anamoly (>300 mins)
152620762,2025-10-01 09:21:00,"Fulham Park Road, Fulham",200229,2025-10-13 10:21:00,"Rochester Row, Westminster",3457,58201,CLASSIC,12d 0h 59m 50s,1040390737,17339.845616666666,Anamoly (>300 mins)
152619311,2025-10-01 08:53:00,"St. Chad's Street, King's Cross",1013,2025-10-01 15:18:00,"Eccleston Place, Victoria",3465,56894,CLASSIC,6h 24m 29s,23069174,384.48623333333336,Anamoly (>300 mins)
152617571,2025-10-01 08:32:00,"Hammersmith Road, Hammersmith",200142,2025-10-01 20:39:00,"BBC White City, White City",200136,51906,CLASSIC,12h 7m 33s,43653966,727.5661,Anamoly (>300 mins)
152617632,2025-10-01 08:32:00,"Pritchard's Road, Bethnal Green",200083,2025-10-12 15:15:00,"Triangle Car Park, Hyde Park",1088,59122,CLASSIC,11d 6h 42m 15s,974535056,16242.250933333333,Anamoly (>300 mins)
152616174,2025-10-01 08:12:00,"Christian Street, Whitechapel",22177,2025-10-01 13:22:00,"Store Street, Bloomsbury",3507,55990,CLASSIC,5h 9m 58s,18598353,309.97255,Anamoly (>300 mins)
152613214,2025-10-01 06:54:00,"Woodstock Grove, Shepherd's Bush",200214,2025-10-01 16:34:00,"Ram Street, Wandsworth",200079,21179,CLASSIC,9h 40m 7s,34807268,580.1211333333333,Anamoly (>300 mins)
152612293,2025-10-01 01:54:00,"Greenland Road, Camden Town",200026,2025-10-01 07:35:00,"Hampstead Road, Euston",972,20209,CLASSIC,5h 41m 3s,20463423,341.05705,Anamoly (>300 mins)
152612235,2025-10-01 01:10:00,"Rampayne Street, Pimlico",1106,2025-10-01 10:15:00,"Abbey Orchard Street, Westminster",3429,53076,CLASSIC,9h 5m 39s,32739587,545.6597833333333,Anamoly (>300 mins)
152612236,2025-10-01 01:10:00,"Rampayne Street, Pimlico",1106,2025-10-09 17:09:00,"Maida Vale, Maida Vale",3423,56900,CLASSIC,8d 15h 59m 2s,748742204,12479.036733333332,Anamoly (>300 mins)
152612226,2025-10-01 01:08:00,"Crisp Road, Hammersmith",200059,2025-10-01 09:03:00,"Allington Street, Victoria",300242,57479,CLASSIC,7h 54m 34s,28474125,474.56875,Anamoly (>300 mins)
